acc_x[mg],acc_y[mg],acc_z[mg],gyro_x[mdps],gyro_y[mdps],gyro_z[mdps]
0.000,33.184,1018.456,0.000,0.000,0.000
27.816,132.248,1115.080,0.000,0.000,0.000
160.552,-12.200,1361.032,0.000,0.000,0.000
108.336,91.744,728.584,0.000,0.000,0.000
61.488,142.984,700.768,0.000,0.000,0.000
210.816,12.688,1220.000,0.000,0.000,0.000
188.368,36.112,1030.168,0.000,0.000,0.000
147.376,23.912,1066.280,0.000,0.000,0.000
118.096,35.136,1015.528,0.000,0.000,0.000
29.280,51.728,1003.328,0.000,0.000,0.000
194.224,25.864,1000.400,0.000,0.000,0.000
84.424,57.096,993.568,0.000,0.000,0.000
98.576,56.120,1009.672,0.000,0.000,0.000
98.088,51.728,966.728,0.000,0.000,0.000
125.416,8.784,947.696,0.000,0.000,0.000
89.304,44.408,1034.560,0.000,0.000,0.000
52.216,59.536,984.296,0.000,0.000,0.000
151.280,33.672,996.008,0.000,0.000,0.000
75.640,53.680,1008.696,0.000,0.000,0.000
62.464,53.192,1002.840,0.000,0.000,0.000
92.720,71.248,1002.352,0.000,0.000,0.000
140.056,34.648,959.408,0.000,0.000,0.000
74.664,50.264,999.912,0.000,0.000,0.000
86.376,46.360,999.424,0.000,0.000,0.000
91.256,48.800,994.544,0.000,0.000,0.000
66.368,51.728,1002.352,0.000,0.000,0.000
78.080,53.680,950.136,0.000,0.000,0.000
94.184,36.112,983.808,0.000,0.000,0.000
16.104,44.408,1040.416,0.000,0.000,0.000
54.656,48.312,988.688,0.000,0.000,0.000
67.832,36.600,978.928,0.000,0.000,0.000
48.312,38.064,996.496,0.000,0.000,0.000
36.112,33.672,1015.040,0.000,0.000,0.000
21.472,34.648,1011.624,0.000,0.000,0.000
70.272,24.400,977.952,0.000,0.000,0.000
17.080,31.720,1006.744,0.000,0.000,0.000
37.088,29.768,981.856,0.000,0.000,0.000
45.872,17.568,1011.624,0.000,0.000,0.000
49.776,20.496,988.688,0.000,0.000,0.000
21.960,35.624,982.344,0.000,0.000,0.000
40.992,16.104,1014.552,0.000,0.000,0.000
34.648,24.400,988.688,0.000,0.000,0.000
28.792,21.472,1006.256,0.000,0.000,0.000
18.544,16.592,1005.768,0.000,0.000,0.000
-12.688,22.448,1007.232,0.000,0.000,0.000
95.648,-7.808,995.520,0.000,0.000,0.000
-14.640,30.744,1020.408,0.000,0.000,0.000
20.008,3.904,1037.488,0.000,0.000,0.000
62.952,-8.296,1037.976,0.000,0.000,0.000
-2.928,11.712,1226.832,0.000,0.000,0.000
115.168,-74.176,1348.832,0.000,0.000,0.000
235.216,-88.328,1586.976,0.000,0.000,0.000
-312.808,217.160,1417.640,0.000,0.000,0.000
87.840,-0.488,1488.888,0.000,0.000,0.000
359.168,56.608,1334.192,0.000,0.000,0.000
69.296,194.712,1433.744,0.000,0.000,0.000
10.248,198.128,1084.336,0.000,0.000,0.000
114.680,383.080,697.352,0.000,0.000,0.000
138.104,340.624,723.704,0.000,0.000,0.000
33.672,515.816,206.912,0.000,0.000,0.000
-159.088,583.160,228.872,0.000,0.000,0.000
142.984,559.736,-299.632,0.000,0.000,0.000
-409.920,881.328,-630.496,0.000,0.000,0.000
23.912,776.896,-639.768,0.000,0.000,0.000
-60.512,914.512,66.856,0.000,0.000,0.000
-98.576,989.176,-20.008,0.000,0.000,0.000
193.248,914.024,-271.328,0.000,0.000,0.000
164.456,995.520,-176.168,0.000,0.000,0.000
37.576,1060.912,145.912,0.000,0.000,0.000
22.936,1033.584,-218.136,0.000,0.000,0.000
226.432,906.704,-336.232,0.000,0.000,0.000
-50.752,1022.360,94.184,0.000,0.000,0.000
4.880,998.936,-128.832,0.000,0.000,0.000
167.384,932.080,-206.912,0.000,0.000,0.000
16.592,997.472,-81.984,0.000,0.000,0.000
31.720,1002.840,-116.632,0.000,0.000,0.000
99.064,991.616,-83.936,0.000,0.000,0.000
42.456,985.272,-76.128,0.000,0.000,0.000
166.408,958.432,-198.616,0.000,0.000,0.000
128.832,993.568,-11.224,0.000,0.000,0.000
-3.416,1035.048,-37.088,0.000,0.000,0.000
196.664,941.840,-159.576,0.000,0.000,0.000
80.032,1012.112,10.248,0.000,0.000,0.000
81.984,1026.752,-110.288,0.000,0.000,0.000
151.280,965.752,-83.936,0.000,0.000,0.000
56.120,1030.656,-38.064,0.000,0.000,0.000
111.264,990.640,-55.632,0.000,0.000,0.000
146.888,978.928,-102.968,0.000,0.000,0.000
88.816,1015.528,-47.336,0.000,0.000,0.000
114.192,988.200,-78.080,0.000,0.000,0.000
119.072,978.928,-100.040,0.000,0.000,0.000
69.784,995.520,-74.176,0.000,0.000,0.000
65.880,1000.888,-87.352,0.000,0.000,0.000
129.808,971.120,-97.600,0.000,0.000,0.000
94.672,978.440,-130.296,0.000,0.000,0.000
27.328,1009.184,-34.648,0.000,0.000,0.000
150.304,978.440,-149.816,0.000,0.000,0.000
106.384,997.472,-91.744,0.000,0.000,0.000
81.008,1005.768,-106.384,0.000,0.000,0.000
138.104,956.968,-93.696,0.000,0.000,0.000
127.856,983.808,-167.384,0.000,0.000,0.000
45.872,1028.704,-44.408,0.000,0.000,0.000
111.752,982.832,-125.904,0.000,0.000,0.000
119.072,985.760,-150.792,0.000,0.000,0.000
78.080,989.176,-143.472,0.000,0.000,0.000
119.072,982.832,-103.944,0.000,0.000,0.000
89.792,990.152,-94.672,0.000,0.000,0.000
87.352,1002.840,-122.488,0.000,0.000,0.000
134.200,975.024,-98.088,0.000,0.000,0.000
95.648,999.912,-99.552,0.000,0.000,0.000
70.272,1001.376,-102.480,0.000,0.000,0.000
