acc_x[mg],acc_y[mg],acc_z[mg],gyro_x[mdps],gyro_y[mdps],gyro_z[mdps]
-310.199,-1090.688,262.007,-84026.457,9421.797,68551.753
-123.363,-840.154,347.001,-96801.438,35679.984,62106.635
229.692,-585.983,636.420,-91676.513,48430.527,34420.934
397.831,-658.084,439.321,-91501.626,34068.725,1068.468
340.859,-725.161,514.645,-81514.543,6487.719,-40968.555
94.630,-849.845,470.442,-68644.169,-18986.632,-51280.180
-120.792,-872.196,545.681,-59615.797,-18871.661,-39919.524
-226.583,-837.722,726.186,-35836.946,-7339.663,-22545.673
-123.095,-864.754,563.857,-5310.231,2948.146,-10531.076
-100.253,-929.803,398.511,4424.409,971.641,-1597.002
-140.961,-768.262,671.580,17030.507,-139.228,-3318.335
-134.945,-747.003,714.450,49610.703,-3046.570,-1946.277
-8.890,-655.361,877.298,94393.951,943.917,-9162.971
-7.577,-701.757,984.189,149098.415,-1751.047,-12021.190
10.864,-672.110,1041.297,207790.589,-24569.688,3070.631
-23.518,-916.990,726.498,242771.795,-58880.737,38829.386
-21.063,-984.704,416.609,234061.031,-37355.012,40791.546
-92.873,-834.464,686.592,214208.289,7718.806,20517.633
71.548,-255.676,1181.786,236794.107,37090.100,940.463
25.515,-638.555,620.880,241895.899,1150.461,52550.635
-112.014,-890.573,248.865,195823.969,-23049.863,80765.807
96.097,-401.147,752.401,143621.855,4360.621,43551.819
69.619,25.849,1490.563,168798.601,5646.958,2911.552
-77.548,-150.697,1182.124,225664.823,-56489.600,38003.759
-208.998,-719.682,365.601,200495.937,-66262.272,75815.823
44.636,-252.550,713.171,132652.374,12115.148,38977.811
94.646,83.559,1298.966,117886.401,38493.101,5194.674
133.194,279.167,1352.032,177320.197,-806.989,-2652.854
-32.820,-198.460,695.792,175096.653,-24298.942,18589.895
35.480,-56.645,723.519,117677.532,20268.153,-1726.801
89.848,188.283,1033.342,96227.213,23699.297,-17798.278
123.228,389.844,1252.232,120765.513,-11151.637,-30153.499
-194.487,93.729,887.310,129082.501,-50383.824,-15363.111
-211.544,-29.272,592.817,81891.618,-21867.146,1675.967
52.337,292.795,970.509,43232.415,21466.555,-10529.924
-71.101,403.864,1195.122,59123.123,4712.298,-13328.922
-87.688,284.488,853.361,74519.914,-4314.660,-8581.607
-44.713,254.607,807.304,54217.622,18962.029,-11714.094
-48.486,314.464,858.402,33811.401,22770.249,-6781.627
8.716,373.787,903.328,23344.703,14565.473,-40.574
-24.041,401.376,948.144,19457.189,6797.597,813.569
-65.293,304.012,820.180,9425.855,4921.139,2013.409
-117.229,294.150,836.520,-9694.636,6578.300,-2351.375
-86.945,365.600,963.266,-21315.784,-1626.311,-1525.913
-58.444,435.191,1076.851,-13862.651,-15313.642,1872.236
-85.722,366.986,974.393,-2025.203,-12290.442,2685.497
-65.596,353.134,934.883,-7590.918,6242.524,-3104.367
-101.683,294.611,871.339,-17070.722,9470.129,-3693.266
-53.303,366.450,996.516,-23034.903,4826.138,-60.378
-42.772,384.545,1026.299,-13548.174,-8235.502,4741.696
-57.958,318.344,954.529,-10390.385,-3356.010,4265.159
-33.189,295.820,910.550,-17675.394,10607.007,-86.831
-50.089,328.143,995.163,-19415.656,9757.180,-936.736
-2.939,357.780,1017.259,-10574.508,-1619.941,879.585
-14.327,331.870,976.040,-4777.167,-7010.809,-292.209
-57.905,279.178,944.759,-4272.534,-5342.102,-2263.483
-41.274,270.377,886.539,-7003.811,-2181.315,-3562.962
-75.925,270.089,926.959,-14316.129,2248.692,-6802.577
-111.976,297.594,1004.916,-12513.420,-7192.953,-789.672
-55.836,330.239,1005.540,-3296.831,-20401.530,7720.615
-62.415,259.968,908.420,-1233.636,-27920.461,12046.465
-24.774,269.988,934.536,-4469.090,-23329.075,11208.825
-17.586,289.439,1018.647,-2021.620,-20090.893,9329.291
-14.955,325.374,1111.549,9805.124,-17555.226,8413.730
8.717,356.366,1147.204,29758.166,-19520.557,11173.656
143.423,481.382,1347.497,65633.550,-3345.464,3423.808
-39.452,510.444,1498.069,129908.840,-7388.990,7139.752
-19.679,172.105,751.859,156933.090,14442.931,5461.620
81.842,264.481,514.256,114729.836,81021.435,-26565.879
-31.663,385.915,673.558,70120.007,84510.191,-34652.627
-87.269,446.143,740.574,55455.845,29208.950,-10085.050
-71.797,469.004,683.253,45106.441,-15116.048,10666.781
-82.765,438.990,625.476,19504.417,-17062.331,11024.963
-73.685,555.153,892.617,4977.109,2073.257,-162.349
-81.028,572.459,941.520,15237.735,2117.518,-2572.779
-94.154,526.136,832.654,25268.457,4157.241,-1921.464
-30.288,555.224,868.403,24493.602,10468.571,-4903.644
-55.333,596.882,1007.411,39445.888,7619.075,-3209.281
-15.174,664.652,1149.364,65385.828,16838.655,-10124.522
62.721,736.155,1333.381,118322.635,21978.442,-20197.529
90.167,762.595,1449.472,187728.656,9142.677,-37185.925
88.247,670.564,1499.038,279553.809,-2465.948,-53985.909
-77.610,597.699,1874.098,389286.651,10498.335,-73333.010
188.427,322.116,1453.919,492951.657,41026.777,-83689.395
274.665,115.045,768.414,547091.826,93651.877,-126034.102
-120.549,53.656,-417.601,545027.798,57611.099,-131538.581
-564.689,36.443,-1654.643,422739.360,-20251.390,-81720.150
-715.896,564.282,-446.643,247302.675,-15589.486,-37472.320
-385.106,423.711,-651.813,185784.801,-29052.658,29363.001
-109.807,547.632,-750.483,119800.817,-19976.710,27637.898
-207.672,746.515,-451.264,78051.481,-6049.485,-6083.611
-433.854,804.612,-446.670,56942.225,314.277,-29270.368
-564.057,851.652,-452.559,36930.551,10528.243,-23104.962
-530.581,876.166,-465.316,24186.108,13101.515,73.374
-379.965,964.797,-416.356,23131.543,6084.023,20442.948
-267.134,986.394,-460.887,17989.053,8462.139,14358.545
-244.202,994.830,-471.860,6631.494,15731.479,-511.544
-298.829,932.448,-486.810,-5587.773,20839.205,-8925.566
-367.370,917.133,-365.118,-15635.649,29248.686,-13363.899
-329.408,904.878,-386.934,-18076.157,27628.268,-9320.161
-286.117,951.857,-331.910,-17589.079,18712.442,-5018.651
-238.165,1012.916,-234.015,-10164.110,13825.157,-4799.466
-194.334,977.138,-409.466,-769.446,2154.624,-3168.657
-257.521,865.784,-396.339,-16370.283,-7455.253,-6903.427
-293.867,912.910,-226.601,-14661.652,-2490.296,-8973.736
-308.336,857.010,-321.068,-9484.274,-8574.924,-816.960
-291.100,893.242,-285.706,-5675.973,-22194.984,8346.820
-272.772,883.429,-406.231,-15428.253,-27159.055,8728.559
-291.173,736.981,-501.593,-31442.147,-38170.442,11428.172
-325.163,790.136,-457.205,-54749.357,-30669.014,6998.180
-317.541,815.635,-441.011,-88414.087,-24571.793,5051.471
-354.024,866.992,-432.590,-125996.559,-31909.681,15290.095
-361.227,733.281,-475.718,-148148.101,-75885.769,39055.143
-329.106,809.549,-5.352,-170379.187,-65934.654,42424.118
-377.183,1148.625,684.226,-140524.626,-40569.147,43099.708
-243.613,1077.373,103.624,-79992.969,-39878.485,68599.034
-296.754,843.795,-466.338,-98932.197,-53644.466,87046.082
-239.540,679.764,-429.007,-160220.889,-16772.321,57759.064
-208.590,1012.823,637.774,-176845.122,23719.282,21681.516
-200.535,1050.396,724.802,-104733.511,19422.429,39172.007
-88.235,1027.519,234.718,-65195.840,15866.182,55050.317
-121.943,829.526,-198.642,-87253.664,-2976.250,57788.112
-115.662,849.563,125.000,-127304.309,7959.961,37950.135
-122.045,955.263,610.424,-124133.974,14928.810,33436.912
-101.290,907.951,434.383,-100733.899,7662.378,46364.043
-3.160,805.405,34.600,-116900.918,13215.267,47990.616
-6.380,644.416,-99.323,-177528.146,1588.697,37083.114
-89.930,727.441,661.817,-204234.071,-12148.951,27854.075
-99.877,787.672,942.472,-165974.860,-17945.825,44168.916
20.959,809.617,766.421,-121042.984,-18727.987,66033.987
210.438,666.001,309.863,-132706.762,-5333.969,50478.656
261.068,527.524,212.595,-190501.290,3286.766,1000.074
-27.738,518.657,893.246,-231904.187,-7977.353,-29957.029
-227.464,666.088,1374.253,-176409.393,-23719.524,-1672.936
27.558,579.707,985.456,-112218.578,-35631.922,40649.476
106.096,512.100,790.822,-108971.009,6127.742,26595.955
95.180,530.591,885.967,-118651.485,27922.378,-6036.265
0.091,599.358,1250.085,-95046.071,12392.607,-15579.611
-30.954,675.031,1361.787,-35952.088,-13179.811,2431.071
-70.140,509.889,1112.283,3556.819,-10035.313,12450.337
2.054,466.421,903.928,8853.205,32118.834,-645.728
-35.214,499.757,966.354,3078.347,46215.591,-14240.715
-70.270,484.600,900.122,1830.620,30486.094,-9414.888
-106.447,498.793,911.804,10284.828,10548.378,2192.710
-41.080,503.272,892.146,18138.072,6528.674,4795.377
-20.245,464.053,794.317,12797.077,8339.449,-1946.693
-87.468,464.229,828.237,8293.057,9323.578,-6200.399
-71.889,490.202,849.711,6378.914,4700.785,-2032.438
-29.149,515.865,835.785,8554.411,3608.806,1967.591
-46.826,495.776,846.801,5760.750,8843.153,358.823
-31.033,510.180,836.131,3618.796,10489.461,-1336.889
-47.132,490.292,809.537,-1025.891,8098.032,-3524.751
-41.822,517.501,844.664,-3537.886,4917.493,-3408.930
-47.659,512.560,849.769,-2599.661,305.583,-2696.458
-69.389,516.043,827.620,-4962.980,-2565.799,-2020.294
-63.524,506.717,809.343,-8718.586,-2449.224,-1239.004
-78.055,519.462,859.041,-14175.809,-3769.675,-607.049
-92.903,470.416,795.833,-25344.958,-1085.259,-809.107
-49.100,390.532,685.115,-54487.567,5806.044,-3756.030
-80.638,157.723,356.088,-128138.813,30507.566,-11810.113
-147.937,-180.657,226.521,-253604.988,73097.133,-25327.864
-257.652,-517.166,336.411,-380046.756,81967.249,-16583.387
9.059,-1131.892,314.476,-501405.220,782.060,51769.194
464.295,-1645.510,513.911,-605167.735,-36170.469,5283.955
311.141,-1272.473,1606.081,-654515.819,-12248.416,-140824.057
-97.874,-824.495,2221.414,-564023.930,-66884.515,-173377.435
-598.190,288.110,3297.106,-376625.637,-81460.036,-102304.927
-843.732,84.010,2658.370,-161588.701,-31993.616,24547.948
-485.416,-1255.925,196.599,-45514.234,-5642.792,98009.614
51.593,-906.483,260.657,-72808.712,26764.650,82085.772
545.814,-454.281,1109.645,-90153.389,48522.546,19340.014
655.473,-352.164,773.425,-10909.224,12747.351,-54571.521
299.040,-931.030,48.812,-33431.645,-24409.946,-85848.523
-193.268,-752.955,642.859,-60222.475,-34108.916,-68889.221
-274.624,-709.964,921.193,-32212.170,-5979.698,-36305.220
-183.196,-822.280,561.010,-10735.592,22254.601,-11375.290
-8.984,-861.307,500.429,-3789.345,16406.064,4305.449
51.049,-640.617,786.612,7087.950,5163.034,2034.295
-23.805,-641.094,849.207,45329.783,1845.383,-9474.651
-115.878,-498.733,1213.861,103103.608,17106.217,-15213.911
145.514,-430.784,1379.146,213573.407,50051.734,-51439.427
252.625,-319.978,1352.612,284477.708,54459.168,-45668.905
1.648,-800.435,905.689,318936.271,-2812.519,20159.849
-59.715,-616.559,844.771,335299.507,8830.947,21795.807
-343.301,-757.920,845.416,321565.439,15821.392,42624.451
-207.263,-497.883,859.681,319941.385,29608.186,60200.000
-109.666,-626.221,700.512,291418.707,46584.587,78638.053
3.423,-537.412,521.244,245605.249,39824.543,91705.199
168.960,-243.378,647.074,187825.923,40114.323,49026.684
185.574,113.841,898.648,154911.472,15111.976,20812.803
-62.045,45.828,1065.530,148163.608,-30969.694,31717.494
-17.854,188.440,834.479,130497.875,-52080.132,50606.459
-26.131,-276.466,921.465,96756.228,-26561.524,37109.097
-29.502,-361.428,1115.899,77261.289,3888.513,4306.555
-10.099,604.407,1203.069,97460.904,4831.923,-13770.069
-66.910,134.629,864.709,96906.841,4733.276,-6379.290
29.288,392.768,879.952,81098.078,22913.449,-8304.073
-4.590,273.659,855.342,73961.725,6165.055,-7486.809
58.262,475.028,882.546,74997.327,-12942.463,-14475.098
-101.485,362.720,828.994,79805.931,-26046.129,-24150.815
-156.691,344.814,690.058,60566.397,-15273.137,-16753.582
-79.696,360.715,732.233,38779.404,5541.391,-10120.430
7.537,537.517,897.927,28930.119,6397.238,-8691.251
-14.170,492.238,900.993,41663.226,-17772.530,-2603.145
-10.966,402.032,668.177,36811.652,-31316.771,-320.564
-52.460,407.309,723.264,13220.061,-19926.710,-2567.705
-41.295,446.658,742.775,-5566.310,-4249.250,796.916
61.460,539.090,888.379,-12831.352,6737.904,-7862.686
-35.801,578.242,1015.297,-3070.183,-1249.128,-11819.096
52.857,633.860,878.325,4007.063,-10659.727,-10160.184
-145.526,421.631,803.246,-13257.040,1474.312,-10888.719
-91.695,425.701,820.192,-34371.006,13631.829,-8118.711
-15.795,565.127,996.773,-32661.680,8989.891,-5720.797
-66.738,513.242,1027.304,-18431.925,-7011.891,-1756.196
-36.301,471.347,907.493,-12431.670,-3718.970,-4611.800
-54.103,426.012,872.454,-23583.736,2255.530,-8790.452
-53.056,437.937,855.324,-39622.752,3197.834,-9474.034
-55.082,439.606,931.914,-50059.786,-573.698,-9285.527
-99.574,431.897,946.314,-47167.143,-12830.821,-4444.599
-81.450,397.137,890.751,-48124.275,-23544.630,-386.711
-73.846,371.840,859.788,-48770.643,-27222.310,1664.228
-73.064,330.995,816.851,-51884.001,-14300.634,703.720
-26.315,333.114,882.283,-57362.119,-4542.346,1501.485
16.410,309.544,917.689,-60687.135,-12602.498,1490.381
31.309,312.705,999.881,-61456.280,-21893.330,-3533.112
32.615,305.702,966.448,-65417.161,-15487.267,-10031.299
59.556,160.449,918.694,-77988.792,-918.277,-19312.884
27.743,164.425,912.612,-65505.476,20652.919,-23304.521
-2.106,180.193,1047.557,-52773.256,35679.182,-23890.635
-83.575,185.329,1223.574,-33210.319,34258.808,-17818.529
-53.630,195.934,1141.451,-16793.681,33432.563,-11550.206
-0.036,172.292,1041.275,-21201.535,48060.811,-16228.811
-48.253,178.100,1086.492,-28947.214,42688.004,-21361.271
-96.586,122.967,1018.182,-34188.080,18769.415,-21613.599
-192.596,143.146,1141.087,-31693.287,-10609.638,-12463.412
-173.480,99.942,1006.578,-22954.358,-27954.241,3299.403
-106.295,140.850,971.976,-22556.099,-26366.411,7077.379
-60.272,80.760,950.334,-27130.324,-37853.900,6098.081
-22.954,119.822,999.742,-21123.406,-29555.584,2882.523
-33.946,164.869,1016.580,-6892.226,-5734.331,-1295.337
-10.987,84.514,982.188,-2858.841,-5721.933,-6356.502
-60.318,87.463,990.447,-3507.026,-7087.182,-8315.193
-56.744,121.013,1030.076,-4452.669,-10279.661,-6808.306
-55.611,126.295,1009.010,-3216.468,-7411.494,-6785.452
-25.611,69.715,952.552,-7784.206,-8267.792,-9510.251
-57.595,76.787,1005.225,-11512.279,-9030.976,-8063.418
46.063,73.117,954.093,-12785.113,-11872.279,-3940.367
-201.770,58.069,1010.931,-7784.747,-12033.715,-3258.913
76.277,-52.231,1014.403,-13570.733,-31220.573,-1494.243
913.294,-441.824,712.581,-37513.936,-14326.415,-2261.156
-14.548,52.000,1060.456,-37963.913,-7077.384,-5792.749
75.355,51.424,965.758,-39167.216,-9789.228,-18722.988
-30.728,39.228,970.582,-32168.857,-8523.188,-19385.364
-156.463,165.431,940.065,-10612.582,-3490.784,-6942.391
-87.882,43.701,1011.843,-5522.609,-158.418,-3309.967
-53.471,32.184,1126.532,-11032.666,-3485.025,-2278.643
-78.155,28.699,962.009,-6700.905,-1768.591,-1790.231
-8.045,81.976,1014.366,-5458.962,-737.734,-4620.522
7.009,84.635,973.386,-8247.680,-2369.433,-2000.269
25.003,26.312,1022.784,-11117.282,-3048.041,-1749.444
0.878,26.851,978.199,-8369.039,-2402.758,193.710
23.447,20.026,1004.133,-8451.969,-3327.693,2652.896
52.299,25.590,966.593,-9646.553,-297.525,3579.754
23.295,2.863,1017.375,-13208.584,884.683,4221.883
34.704,6.566,981.565,-14745.558,272.451,5165.498
14.998,-6.227,1014.746,-13857.509,-133.373,6988.756
-7.974,-12.198,982.607,-12644.869,-379.317,5099.699
8.117,-13.532,1006.617,-11638.024,43.224,2571.730
13.909,-14.736,989.001,-6900.157,112.249,1786.567
5.375,-9.654,1003.833,-3623.864,110.786,2297.334
21.072,-24.992,1007.123,-6146.827,-63.083,1671.475
-3.608,-23.650,1018.311,-16606.004,-35.255,324.178
27.913,-50.346,969.965,-19465.500,533.814,-422.214
35.825,-35.051,983.004,-12057.689,1339.572,601.401
-1.909,-29.302,996.772,-5746.835,1263.789,453.554
12.722,-37.798,1005.234,-3889.145,828.112,366.668
5.973,-32.037,991.814,-4729.786,1098.067,571.223
14.765,-50.836,1000.033,-5538.744,1112.589,250.568
9.129,-35.084,976.942,-4691.887,836.498,-18.208
8.673,-41.000,1005.279,-1297.984,251.252,430.105
5.977,-37.067,985.488,-297.174,267.529,389.714
13.523,-41.695,1021.423,-276.593,217.869,508.746
8.369,-38.234,970.311,-442.983,131.688,401.093
9.028,-44.827,1030.481,-569.224,263.510,532.914
6.101,-35.894,940.874,-36.724,222.133,421.082
9.026,-43.711,1099.855,60.279,317.520,466.559
0.679,-9.694,245.960,-123.402,111.222,99.624
