acc_x[mg],acc_y[mg],acc_z[mg],gyro_x[mdps],gyro_y[mdps],gyro_z[mdps]
-88.816,339.648,898.408,7140.000,14770.000,1750.000
-64.416,386.496,950.136,6860.000,14490.000,-420.000
-92.720,356.728,907.680,7490.000,5670.000,-2100.000
-98.576,355.264,887.672,7770.000,-840.000,-140.000
-93.208,366.976,887.184,3360.000,-350.000,1890.000
-92.720,370.880,917.928,-140.000,1820.000,1470.000
-118.584,370.880,952.088,420.000,3220.000,840.000
-95.648,374.296,912.560,2310.000,3360.000,-700.000
-90.768,369.904,888.160,1260.000,1960.000,-1610.000
-78.080,370.392,875.960,-1820.000,-2380.000,-2380.000
-106.872,370.880,908.168,-3570.000,-2100.000,-4200.000
-122.000,386.984,961.848,-560.000,1120.000,-4130.000
-123.464,366.976,924.272,2240.000,2030.000,-2800.000
-123.952,362.584,918.416,1050.000,4550.000,-4270.000
-110.776,366.000,907.680,-350.000,3920.000,-6020.000
-137.616,366.488,958.920,1750.000,-2100.000,-4690.000
-149.328,362.584,964.776,6580.000,-4970.000,0.000
-138.104,364.048,940.376,9450.000,-980.000,2310.000
-113.704,383.568,912.072,10010.000,4620.000,2240.000
-95.160,377.712,825.208,5880.000,5740.000,1680.000
-113.216,375.760,781.776,-4620.000,2240.000,2450.000
-119.560,361.120,702.720,-22750.000,-5110.000,4270.000
-142.496,297.192,516.792,-59430.000,-19180.000,16590.000
-254.248,50.264,43.920,-142450.000,-41160.000,34160.000
-323.544,-581.696,-544.120,-306950.000,-37800.000,36050.000
70.272,-1199.992,-329.400,-499030.000,-3570.000,24640.000
369.904,-1377.136,884.256,-601160.000,-40250.000,-1680.000
559.736,-1191.696,1389.336,-607950.000,-128380.000,-25340.000
334.280,-1282.464,1248.304,-596960.000,-144480.000,-32340.000
11.224,-1488.400,1530.368,-581280.000,-89530.000,-47460.000
-54.656,-1008.696,2196.000,-495040.000,-102690.000,-27090.000
-125.904,-404.064,3173.464,-356860.000,-69370.000,14910.000
-301.096,-371.856,2770.864,-139230.000,71260.000,17430.000
99.064,-655.384,916.952,-2590.000,144760.000,21280.000
336.720,-1232.200,-915.488,-19460.000,103250.000,42910.000
305.488,-1007.720,-143.960,-99470.000,54460.000,28770.000
74.664,-478.728,1412.760,-105560.000,24150.000,-1120.000
-35.624,-454.816,1535.736,-30940.000,20860.000,-17150.000
-32.696,-955.992,201.544,18410.000,9590.000,-13860.000
-69.784,-1129.232,-389.912,-19740.000,15680.000,1260.000
-19.520,-872.056,406.992,-62090.000,23520.000,19390.000
-2.440,-668.560,1019.920,-45780.000,24430.000,25830.000
41.968,-703.696,821.304,-700.000,21420.000,12600.000
38.064,-837.408,283.040,17780.000,15960.000,1120.000
11.224,-921.832,18.544,-6230.000,-4200.000,2590.000
-93.696,-794.464,512.400,-27510.000,-8960.000,8890.000
-81.008,-746.152,765.672,-14560.000,-6720.000,16800.000
26.840,-813.496,477.264,5180.000,-4200.000,14280.000
61.976,-834.968,306.464,6090.000,-2870.000,3990.000
66.856,-863.272,293.776,-4130.000,-7000.000,-4620.000
24.400,-857.904,458.720,-11340.000,-8120.000,-13650.000
-74.176,-847.168,625.128,-4340.000,-9590.000,-17780.000
-110.776,-876.448,598.776,8610.000,-6230.000,-16030.000
-133.712,-884.256,556.808,19530.000,-910.000,-7560.000
-61.976,-872.056,544.120,26600.000,1820.000,3430.000
-37.576,-837.896,659.776,37940.000,1890.000,8750.000
-38.064,-788.608,862.784,61180.000,6230.000,7560.000
-87.352,-765.672,1002.840,101080.000,2800.000,7420.000
-17.080,-791.536,968.192,149730.000,-630.000,7070.000
25.864,-797.880,832.528,193410.000,-5670.000,6860.000
17.080,-827.160,623.664,218750.000,-22960.000,10990.000
45.384,-817.400,500.688,206570.000,-34230.000,10290.000
-5.856,-731.024,607.560,174090.000,-36260.000,2030.000
53.192,-631.472,788.608,160230.000,-34160.000,-10080.000
32.696,-620.248,758.840,154490.000,-33880.000,-11060.000
-56.608,-666.608,711.016,142590.000,-36400.000,-2310.000
-40.504,-597.800,750.056,135940.000,-26320.000,7630.000
-52.216,-513.864,886.696,134050.000,-2030.000,14000.000
-28.304,-421.144,1003.328,133280.000,19460.000,11200.000
70.272,-327.448,1116.544,141680.000,27860.000,5460.000
9.272,-452.864,835.456,138670.000,12950.000,20020.000
5.368,-501.176,624.640,122640.000,7070.000,31360.000
0.000,-400.160,750.544,100450.000,20720.000,25130.000
54.656,-265.960,977.952,90090.000,34860.000,10010.000
76.616,-122.000,1211.704,101150.000,40950.000,-10150.000
-3.904,-85.400,1312.232,125370.000,21000.000,-17570.000
-111.752,-303.536,841.312,130410.000,-18130.000,14350.000
-25.376,-357.216,541.192,104930.000,-16800.000,27930.000
44.896,-184.952,764.208,68320.000,18340.000,10430.000
19.032,9.272,1108.248,57610.000,25970.000,-6790.000
2.440,65.392,1139.968,68950.000,2730.000,-12040.000
-84.424,-46.360,983.320,75670.000,-20090.000,-3850.000
-98.088,-98.576,836.920,65380.000,-22330.000,6860.000
-51.728,-18.056,910.608,51940.000,-3640.000,7210.000
-35.624,52.216,1045.296,49700.000,3010.000,3570.000
-14.152,98.576,1058.960,55650.000,-280.000,-3290.000
-58.072,100.040,1049.688,58240.000,-9520.000,-4900.000
-60.512,51.728,948.672,55720.000,-13580.000,630.000
-22.936,57.096,894.016,45010.000,-6440.000,5250.000
13.176,90.280,925.248,33110.000,3850.000,3220.000
42.456,153.232,1055.056,29960.000,7490.000,-3360.000
-23.424,172.264,1120.936,38990.000,-1960.000,-7280.000
-79.056,131.760,1028.216,48090.000,-11340.000,-2590.000
-61.000,84.424,895.480,45010.000,-3360.000,1470.000
-22.448,146.400,958.432,36470.000,12880.000,980.000
0.488,206.424,1052.616,37380.000,17010.000,-1750.000
-26.840,216.184,1034.072,44240.000,11760.000,-3500.000
-47.336,181.536,950.136,42000.000,5320.000,-3360.000
-31.720,169.336,905.240,32340.000,5250.000,-1680.000
1.464,223.016,963.800,25830.000,7560.000,-4830.000
-31.232,233.264,1013.088,26320.000,2310.000,-6440.000
-49.288,224.480,973.560,29680.000,-8190.000,-3570.000
-72.712,216.184,943.304,28420.000,-7560.000,-770.000
-46.360,217.160,901.824,21980.000,0.000,1120.000
-47.824,244.000,916.464,12320.000,3780.000,-980.000
-61.976,245.952,923.296,6020.000,-1400.000,-1470.000
-51.728,254.736,935.008,2660.000,-2030.000,-1610.000
-65.880,256.200,964.288,2450.000,2380.000,-1610.000
-24.400,261.568,961.360,70.000,6720.000,-1260.000
-23.912,267.912,978.928,-1470.000,4970.000,-840.000
-24.888,250.832,935.008,-3640.000,-980.000,280.000
-18.056,252.784,939.400,-6370.000,-3150.000,-630.000
-40.504,255.224,970.144,-6930.000,-2310.000,-1400.000
-55.144,250.832,979.416,-6650.000,-210.000,-1120.000
-43.920,251.320,982.832,-6020.000,2520.000,-1120.000
-18.056,254.736,985.272,-5180.000,2730.000,-1120.000
-43.432,253.760,997.472,-3500.000,-1190.000,-210.000
-35.136,242.536,958.920,-2870.000,-3150.000,350.000
-42.944,236.192,946.232,-4340.000,-4690.000,1540.000
-22.448,238.632,924.760,-8610.000,-5810.000,840.000
-27.816,246.928,985.272,-10010.000,-6160.000,-770.000
-50.264,263.520,1041.880,-4830.000,-5530.000,-1190.000
-33.184,239.608,958.920,-1610.000,-3080.000,140.000
-21.472,232.288,950.624,-4270.000,2310.000,0.000
-27.328,251.320,995.032,-4970.000,2030.000,-420.000
-38.064,234.728,976.488,-3780.000,-630.000,70.000
-22.936,236.192,976.488,-4130.000,3220.000,-1260.000
-35.136,247.416,996.008,-2730.000,4410.000,-1400.000
-26.352,234.240,966.728,-1260.000,3430.000,-840.000
-29.768,220.576,942.328,-2800.000,2940.000,-1330.000
-34.648,231.312,976.488,-4130.000,4340.000,-2940.000
-56.608,229.848,989.664,-2730.000,1120.000,-1680.000
-41.968,241.072,983.320,-980.000,2450.000,-700.000
-54.656,232.776,991.128,-350.000,4270.000,-140.000
-39.528,233.752,984.784,1120.000,4760.000,280.000
-27.328,237.168,982.344,2450.000,3500.000,280.000
-39.528,236.192,994.544,4130.000,-70.000,630.000
-29.280,227.896,961.848,4550.000,-1400.000,1050.000
-22.936,239.608,964.288,3640.000,1540.000,-700.000
-58.072,227.408,961.848,2450.000,2380.000,-700.000
-40.504,235.216,972.584,2800.000,1890.000,280.000
-57.584,234.240,971.120,2800.000,1540.000,1050.000
-27.328,239.120,962.336,1750.000,1960.000,280.000
-56.120,242.536,1019.920,3780.000,1890.000,-350.000
-53.192,237.168,980.392,6160.000,2450.000,350.000
-56.120,236.680,976.488,7000.000,3920.000,210.000
-44.896,237.656,940.864,6930.000,3920.000,420.000
-35.624,239.608,934.032,5600.000,4270.000,280.000
-44.896,254.248,953.064,4340.000,4060.000,0.000
-53.680,260.104,980.392,5950.000,2450.000,420.000
-56.120,260.104,1001.864,10640.000,4130.000,0.000
-68.320,247.416,1001.376,14770.000,6860.000,210.000
-38.064,269.376,987.224,15330.000,6510.000,1260.000
-57.584,275.720,1032.608,19180.000,4130.000,2170.000
-59.536,312.808,1098.976,31360.000,5110.000,1820.000
-82.960,321.104,1113.128,48650.000,7700.000,2170.000
-57.584,323.056,1076.528,64680.000,15260.000,2870.000
-36.112,367.464,1142.408,85610.000,31780.000,-1260.000
81.984,501.176,1268.312,118580.000,45220.000,-17150.000
148.840,507.032,1361.520,160860.000,39830.000,-40460.000
-101.016,416.752,1318.088,208810.000,34510.000,-52570.000
-230.336,411.872,1494.744,262920.000,19740.000,-44170.000
-306.464,194.712,1449.848,333200.000,-6860.000,-22330.000
-102.480,159.088,1386.408,413700.000,21420.000,-20720.000
-20.984,32.208,1474.736,488740.000,79590.000,-41720.000
142.496,-0.976,1070.184,542080.000,142240.000,-67620.000
278.160,-37.576,95.160,549360.000,152110.000,-76090.000
65.392,79.544,-1176.080,475860.000,151900.000,-78470.000
-496.296,489.952,-1417.152,318500.000,114520.000,-61600.000
-691.008,708.088,-713.944,186480.000,12250.000,14910.000
-496.296,812.032,-162.992,127190.000,-18410.000,83440.000
-67.344,943.304,-499.224,98980.000,-23380.000,100870.000
103.944,1040.904,-312.808,75460.000,-28700.000,77630.000
19.032,997.472,-294.264,61600.000,-14210.000,31360.000
-158.112,956.480,-368.928,46690.000,5740.000,-11340.000
-425.536,909.632,-249.856,32830.000,9730.000,-26040.000
-462.624,894.016,-335.744,25830.000,2730.000,-9170.000
-408.944,929.640,-326.472,15750.000,-3990.000,14000.000
-219.112,1040.416,-216.184,8190.000,-7420.000,25270.000
-105.896,1057.008,-258.152,3710.000,-7210.000,21630.000
-76.128,1078.480,-183.000,5320.000,-5950.000,6230.000
-91.744,1058.960,-188.856,6580.000,-2450.000,-11970.000
-184.952,1002.352,-179.096,7630.000,-1050.000,-21910.000
-287.432,942.328,-235.216,9730.000,-4270.000,-13510.000
-281.576,973.072,-187.880,12040.000,-6580.000,1750.000
-232.776,974.536,-207.888,7210.000,-10150.000,9030.000
-194.224,993.568,-190.808,5530.000,-8050.000,6020.000
-204.472,960.872,-224.968,3290.000,-4760.000,-2380.000
-275.232,958.432,-138.592,4550.000,-5180.000,-6300.000
-282.064,946.720,-179.096,6580.000,-6860.000,-4270.000
-267.912,916.952,-249.368,8540.000,-9660.000,2520.000
-254.736,923.784,-216.672,6650.000,-5880.000,3920.000
-229.360,947.208,-194.712,3220.000,1540.000,490.000
-203.984,943.792,-224.480,2870.000,2100.000,-1120.000
-208.376,933.544,-279.136,1330.000,-490.000,-2240.000
-253.760,949.648,-166.896,70.000,1890.000,-2870.000
-233.264,948.672,-239.120,-1330.000,7420.000,-1820.000
-222.528,949.160,-239.608,-4900.000,8820.000,-1750.000
-228.872,941.352,-237.168,-8680.000,7630.000,-2730.000
-238.144,929.152,-267.424,-17430.000,3570.000,-3500.000
-264.496,950.136,-182.512,-20930.000,70.000,-1680.000
-270.840,963.312,-245.952,-21350.000,-3220.000,2380.000
-259.128,981.368,-279.624,-33670.000,-15540.000,7280.000
-232.776,960.384,-231.312,-46900.000,-27930.000,9170.000
-181.536,918.416,-357.216,-62580.000,-32760.000,3570.000
-224.480,923.784,-153.232,-75740.000,-15680.000,-11060.000
-228.872,874.496,-420.168,-98910.000,18550.000,-30660.000
-267.424,872.544,-458.232,-149380.000,29540.000,-47040.000
-306.952,1106.784,231.800,-166880.000,-32760.000,-27720.000
-241.072,947.208,223.992,-140630.000,-79520.000,7000.000
-263.520,1055.544,567.056,-90720.000,-68600.000,27090.000
-117.120,1028.704,142.008,-54600.000,-56350.000,24920.000
-125.416,974.048,-97.600,-65730.000,-20650.000,-4830.000
-259.128,886.208,-207.400,-106750.000,15820.000,-34790.000
-493.856,862.296,-59.048,-145040.000,38920.000,-46270.000
-261.080,911.584,112.240,-174230.000,26110.000,-40390.000
-578.768,792.024,440.176,-168910.000,-22050.000,-3780.000
-349.408,818.864,320.128,-159250.000,-23590.000,21630.000
-358.680,705.648,197.640,-168350.000,8890.000,31570.000
-144.448,873.032,438.712,-180250.000,7560.000,30940.000
-149.816,787.144,501.664,-172480.000,-31010.000,36610.000
-236.680,674.416,454.328,-172060.000,-13930.000,29470.000
-228.872,692.960,710.528,-165550.000,21840.000,23660.000
-201.544,747.616,720.776,-153370.000,30030.000,20160.000
-64.416,743.712,503.128,-149520.000,10150.000,15050.000
-145.912,606.096,484.584,-160020.000,-14420.000,6230.000
-121.024,656.360,763.720,-155820.000,-35700.000,4690.000
-256.200,637.816,1067.744,-125510.000,-63910.000,20930.000
-251.808,585.600,938.424,-91630.000,-52010.000,35770.000
-116.632,551.928,637.328,-84000.000,-11690.000,32480.000
-63.440,559.248,650.992,-97230.000,24710.000,13790.000
-63.928,586.576,818.376,-101290.000,25620.000,-2800.000
-132.736,572.912,939.400,-86450.000,-3010.000,-2100.000
-169.824,536.800,918.416,-65100.000,-29750.000,7840.000
-171.776,514.840,862.784,-55510.000,-23380.000,8190.000
-200.080,462.624,791.048,-60270.000,-5460.000,5950.000
-186.416,468.968,875.960,-64190.000,3500.000,1960.000
-131.272,544.120,1102.392,-48090.000,-3290.000,0.000
-189.832,559.736,1181.448,-18200.000,-18410.000,2030.000
-200.568,482.632,980.392,3290.000,-26670.000,7140.000
-154.696,447.008,856.928,2520.000,-7420.000,4340.000
-174.216,448.472,894.992,-4550.000,7560.000,-910.000
-173.728,482.144,929.640,-3640.000,8260.000,-2520.000
-162.504,492.392,923.784,3220.000,1470.000,-630.000
-132.248,491.416,864.248,6580.000,1960.000,-1120.000
-138.104,480.192,841.800,5320.000,3780.000,-3010.000
-157.136,464.576,831.064,2240.000,1890.000,-2520.000
-146.888,478.728,849.120,490.000,-3990.000,-1330.000
-167.872,459.696,874.984,-980.000,-7840.000,-420.000
-152.744,481.656,887.184,-420.000,-9870.000,-560.000
-147.864,469.944,852.536,-980.000,-7630.000,-2030.000
-124.440,471.896,836.920,-3990.000,-4060.000,-4830.000
-149.328,451.888,800.320,-10220.000,-4480.000,-6300.000
-177.144,442.128,795.440,-18690.000,-7070.000,-5530.000
-190.320,401.624,782.264,-33880.000,-8050.000,-3640.000
-155.672,401.136,760.304,-52360.000,-9730.000,-2240.000
-110.776,361.608,670.024,-81060.000,-8890.000,-4270.000
-80.520,292.312,601.216,-124880.000,-10850.000,-9800.000
-134.688,42.944,302.560,-199570.000,-15260.000,-7770.000
-220.088,-463.600,-69.784,-319410.000,-9730.000,3150.000
-73.688,-899.872,8.296,-459760.000,19180.000,2100.000
37.576,-1461.072,212.280,-577290.000,-3010.000,12460.000
388.936,-1815.360,557.296,-656040.000,-60130.000,-17430.000
485.072,-1989.088,1239.520,-690830.000,-89110.000,-76300.000
430.416,-1344.928,2196.976,-629930.000,-106330.000,-124740.000
53.680,-711.504,2963.136,-493080.000,-156520.000,-101430.000
-287.432,53.192,4267.072,-264320.000,-96110.000,-43050.000
-182.512,-393.816,2143.784,-59640.000,72310.000,-14280.000
-226.920,-1208.776,-669.048,280.000,109270.000,14980.000
-113.704,-1230.736,-857.904,-91700.000,90510.000,22050.000
-151.768,-481.656,1364.448,-133140.000,92890.000,490.000
-187.392,-303.048,1975.424,-51450.000,63770.000,-14210.000
184.464,-816.912,369.904,26040.000,32200.000,-19740.000
0.488,-865.712,-339.160,6510.000,5880.000,-13860.000
-123.464,-808.616,333.304,-29470.000,-17780.000,7980.000
-68.320,-656.848,795.440,-29330.000,-6580.000,23520.000
144.936,-705.648,502.152,-10640.000,10010.000,16240.000
206.424,-704.184,335.744,-4480.000,17430.000,-8890.000
71.736,-780.800,308.904,-7910.000,10920.000,-24710.000
-97.112,-783.240,486.048,-9940.000,12180.000,-24500.000
-151.768,-842.288,449.936,-4760.000,13720.000,-11760.000
-64.904,-798.856,618.296,4340.000,17430.000,-3080.000
-12.200,-801.296,761.768,28560.000,16870.000,-4200.000
-94.184,-774.456,1008.696,72870.000,24220.000,-14910.000
-266.936,-762.744,1147.288,142310.000,35350.000,-16520.000
-232.288,-820.328,859.368,203350.000,27090.000,12670.000
-130.296,-944.280,407.968,216510.000,6790.000,49770.000
43.920,-893.040,258.152,177030.000,-11480.000,63840.000
113.704,-780.312,454.816,140630.000,-18480.000,50610.000
178.120,-603.656,770.064,131040.000,-17570.000,18550.000
249.368,-449.448,1025.776,146510.000,-27020.000,-13580.000
94.672,-604.144,759.328,152250.000,-58940.000,-7140.000
-88.328,-844.240,387.960,133560.000,-78540.000,4130.000
-110.288,-759.816,472.872,94150.000,-52710.000,2310.000
-150.304,-507.520,1003.816,67970.000,-8750.000,-6160.000
-159.576,-307.928,1447.408,94360.000,1820.000,-10150.000
-43.432,-284.016,1260.504,130340.000,-12670.000,14700.000
-20.984,-533.872,804.712,138950.000,-24360.000,38220.000
-7.320,-568.520,697.840,130060.000,-15470.000,40810.000
31.232,-399.184,901.336,118580.000,3290.000,26600.000
71.248,-171.288,1282.464,127190.000,11060.000,7770.000
55.632,-46.360,1411.784,156870.000,-2520.000,3010.000
-11.712,-282.552,858.880,167300.000,-38080.000,33880.000
-18.056,-571.448,354.776,126070.000,-31500.000,55090.000
142.008,-332.816,501.664,65520.000,16660.000,31010.000
167.384,-61.976,1000.888,33530.000,35420.000,1050.000
90.280,71.248,1270.752,41160.000,12810.000,-14560.000
22.448,66.856,1244.888,63420.000,-20370.000,-18830.000
-135.664,-124.928,945.256,74830.000,-33600.000,4410.000
-84.424,-207.888,812.520,59710.000,-7140.000,19180.000
46.848,-29.768,1002.352,47600.000,28630.000,12530.000
48.312,123.464,1272.216,64540.000,39340.000,1260.000
-36.112,83.936,1170.224,87080.000,21210.000,1610.000
-59.536,17.568,987.224,95200.000,7980.000,6860.000
-71.736,-34.160,874.008,85260.000,12880.000,12530.000
-37.088,69.784,973.560,76790.000,18340.000,13160.000
24.400,123.952,992.592,73640.000,14840.000,8470.000
1.952,135.664,976.000,70280.000,6720.000,1750.000
18.544,180.560,968.680,69720.000,-1750.000,-5740.000
-60.024,112.240,872.056,64260.000,-10990.000,210.000
-22.448,110.776,805.200,50470.000,-7700.000,5390.000
45.384,190.808,898.896,35490.000,6230.000,1890.000
-40.016,293.776,1118.496,38010.000,3710.000,-1260.000
-54.656,235.704,980.880,45220.000,-12880.000,4550.000
-31.232,192.760,855.952,36050.000,-9030.000,5740.000
-27.328,214.232,888.648,19880.000,1820.000,3360.000
-17.080,255.712,976.488,12320.000,1260.000,1680.000
-0.976,314.760,1053.592,15750.000,-2730.000,-700.000
-66.368,310.856,1073.600,27160.000,-9520.000,3360.000
-40.504,256.200,923.296,26460.000,-2100.000,4620.000
-3.904,263.032,890.600,14560.000,10290.000,1680.000
-1.952,280.112,906.216,2940.000,1470.000,2170.000
-13.664,280.600,942.816,-3920.000,-11270.000,2590.000
-7.808,330.376,1029.192,-700.000,-10990.000,2240.000
-22.448,296.704,983.320,4410.000,-1190.000,210.000
9.272,273.280,927.200,2800.000,9800.000,-2660.000
20.008,269.864,892.064,-2800.000,7210.000,-1610.000
14.640,245.952,887.672,-9730.000,-2310.000,-1260.000
4.392,288.896,959.896,-12460.000,-9170.000,-1960.000
-50.264,305.000,1036.512,-7280.000,-7840.000,-1610.000
-30.256,269.864,967.704,-3150.000,770.000,-1190.000
-39.528,260.592,962.336,-2870.000,5530.000,-910.000
-8.784,275.720,953.064,-1820.000,3150.000,-700.000
-20.008,274.256,965.752,-2380.000,490.000,-1400.000
-25.864,263.032,967.704,-2940.000,-420.000,-630.000
-27.328,275.232,994.544,-2870.000,4970.000,-1960.000
-23.912,288.408,1002.840,210.000,5880.000,-210.000
-15.128,260.592,943.304,-1050.000,6650.000,-490.000
3.416,270.840,944.768,-3220.000,5390.000,-630.000
-0.488,269.376,929.152,-5460.000,2100.000,-1260.000
-30.256,261.568,962.824,-6650.000,1050.000,-2590.000
-17.568,288.896,997.472,-2870.000,1330.000,-1120.000
-46.360,252.296,958.432,-2310.000,4900.000,-1190.000
-4.880,263.032,929.640,-2730.000,6230.000,-980.000
-44.896,241.072,976.488,-4060.000,5530.000,-2100.000
-23.912,267.424,979.416,-3710.000,-700.000,-1750.000
-17.080,269.376,962.824,-3570.000,840.000,-2660.000
-34.648,255.224,955.504,-2590.000,420.000,-2170.000
-23.912,240.096,911.096,-4410.000,1610.000,-1820.000
-34.648,255.224,976.976,-6020.000,2870.000,-1890.000
-23.912,280.112,1003.816,-2940.000,-210.000,-700.000
-32.208,265.960,997.472,490.000,630.000,-140.000
-34.160,255.712,983.320,2310.000,2380.000,1470.000
-26.840,266.448,964.776,3290.000,-700.000,1750.000
-11.224,264.008,936.960,2380.000,-1400.000,630.000
-25.376,268.888,949.648,1330.000,-1890.000,350.000
-19.520,255.224,934.520,-70.000,-2800.000,0.000
-22.448,260.592,948.184,-1400.000,-280.000,-1190.000
-27.328,272.792,978.440,140.000,1750.000,-1400.000
-48.312,271.816,998.448,3360.000,1400.000,-490.000
-29.768,267.912,973.560,5320.000,3640.000,-350.000
-16.104,260.104,940.864,3640.000,5740.000,-1260.000
-40.016,270.840,948.184,1330.000,2310.000,-770.000
-37.088,262.056,946.232,-840.000,-140.000,-350.000
-42.944,265.472,956.480,-1540.000,2520.000,-770.000
-39.528,271.816,975.024,-980.000,4970.000,-280.000
-30.256,280.112,977.464,840.000,2870.000,140.000
-33.184,259.616,942.816,560.000,-70.000,560.000
-10.736,258.152,940.376,-2030.000,140.000,-490.000
-21.472,264.496,945.256,-4340.000,140.000,-1470.000
-29.768,268.400,954.528,-5460.000,210.000,-2100.000
-38.552,271.816,972.096,-4970.000,2240.000,-3080.000
-35.624,264.008,970.632,-3920.000,2380.000,-2660.000
-52.704,254.248,982.344,-3220.000,1400.000,-1890.000
-41.480,257.664,973.560,-2870.000,210.000,-840.000
-53.192,267.424,981.856,-2030.000,1120.000,-910.000
-36.600,249.856,967.216,-1750.000,1190.000,-910.000
-41.480,254.248,967.704,-1890.000,1540.000,-910.000
-24.888,248.392,953.064,-3430.000,1680.000,-1190.000
-41.480,246.928,969.656,-4690.000,840.000,-1890.000
-42.456,256.688,980.880,-3850.000,-350.000,-1260.000
-52.704,264.984,1001.864,-1820.000,980.000,-1400.000
-42.456,244.976,965.264,0.000,840.000,-350.000
-47.336,244.000,954.528,0.000,770.000,70.000
-30.256,246.928,948.184,-1190.000,-560.000,420.000
-53.192,252.784,976.488,-1820.000,-1470.000,210.000
-27.816,252.784,964.776,-1750.000,-280.000,-70.000
-40.016,248.392,970.632,-1400.000,910.000,-70.000
-42.944,253.760,984.784,-70.000,-840.000,770.000
-28.792,245.952,955.016,-70.000,-490.000,770.000
-56.120,246.440,982.832,-630.000,350.000,770.000
-22.936,250.832,968.192,-630.000,280.000,630.000
-22.448,261.568,974.048,-280.000,560.000,-140.000
-32.696,256.200,971.608,280.000,-1610.000,0.000
-25.376,247.904,940.376,-770.000,-140.000,-560.000
-36.112,255.224,955.992,-2590.000,1190.000,-910.000
-38.064,246.440,946.720,-3080.000,0.000,-980.000
-34.648,252.296,961.360,-3780.000,2170.000,-1820.000
-46.848,258.640,987.712,-3780.000,560.000,-1540.000
-26.840,249.856,953.552,-3150.000,140.000,-1120.000
-36.112,224.480,973.560,-3920.000,1190.000,-1680.000
-35.624,240.584,970.632,-4340.000,-980.000,-1400.000
-53.680,231.312,995.032,-3500.000,-1470.000,-630.000
-42.456,235.704,953.064,-3290.000,350.000,-840.000
-47.336,237.168,963.312,-3920.000,1120.000,-910.000
-47.824,234.240,966.240,-4690.000,630.000,-770.000
-44.408,240.584,971.120,-4760.000,630.000,-210.000
-43.920,234.728,976.976,-4200.000,280.000,560.000
-31.720,237.168,975.024,-3850.000,-560.000,840.000
-30.744,244.976,981.856,-3080.000,-420.000,630.000
-28.792,239.608,971.120,-2520.000,-420.000,420.000
-41.480,237.656,989.176,-2030.000,-560.000,-140.000
-22.448,240.584,960.384,-1610.000,-840.000,-770.000
-52.704,232.776,976.976,-1680.000,-1190.000,-910.000
-36.600,230.336,946.720,-2380.000,-840.000,-910.000
-46.360,239.120,976.976,-3080.000,490.000,-1610.000
-42.944,236.192,985.272,-1890.000,-1260.000,-910.000
-39.528,226.432,977.952,-1540.000,70.000,-980.000
-48.312,229.360,989.176,-910.000,-420.000,-840.000
-26.352,228.384,959.896,-980.000,1260.000,-1400.000
-29.768,221.064,959.896,-1680.000,1470.000,-1820.000
-32.696,227.896,959.896,-2380.000,490.000,-1890.000
-33.184,233.752,961.360,-3010.000,1820.000,-2730.000
-36.600,223.992,963.800,-3500.000,1470.000,-1960.000
-34.648,233.752,969.656,-3290.000,1190.000,-1680.000
-73.688,243.024,1008.696,-1680.000,2100.000,-2170.000
-28.304,231.312,982.344,-490.000,-1330.000,-560.000
-35.136,218.136,971.120,-910.000,-2800.000,350.000
-27.816,222.528,976.976,-910.000,-1050.000,-350.000
-44.408,226.920,997.472,-840.000,-420.000,-1260.000
-51.240,231.800,996.496,980.000,-2590.000,140.000
-47.336,214.232,967.704,1330.000,-2800.000,1050.000
-38.064,217.160,964.288,420.000,-2170.000,1470.000
-41.480,220.088,979.904,210.000,-1190.000,980.000
-34.160,224.480,971.608,630.000,-1330.000,1540.000
-30.744,221.552,955.504,70.000,-840.000,1190.000
-26.840,227.896,962.336,-630.000,-420.000,490.000
-39.528,228.872,967.216,-980.000,-840.000,490.000
-34.160,233.264,971.120,-1190.000,210.000,140.000
-36.112,223.016,978.928,-980.000,-560.000,420.000
-32.696,225.944,975.024,-980.000,-560.000,280.000
-31.720,232.288,985.272,-560.000,-840.000,630.000
-30.256,226.432,966.240,-420.000,-1470.000,560.000
-28.792,223.016,960.872,-770.000,-1400.000,420.000
-40.016,226.920,977.464,-770.000,-210.000,210.000
-33.672,226.432,983.808,-770.000,1470.000,-140.000
-24.888,230.336,988.200,0.000,420.000,210.000
-38.552,219.112,973.072,700.000,-1400.000,700.000
-39.040,221.552,961.848,560.000,-840.000,560.000
-35.624,231.312,968.192,350.000,-490.000,280.000
